estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative
477.35273282364835,1533.3250104598483,1.0868160755760463e-25,9,476.64848102029816,478.0569846269986,One Sample t-test,two.sided
478.1061078857522,1225.6371988779633,8.158358481026322e-25,9,477.2236679944683,478.9885477770361,One Sample t-test,two.sided
479.09727161499484,1135.5137537705366,1.6222838317197674e-24,9,478.14281965784136,480.0517235721483,One Sample t-test,two.sided
479.6760263534793,1508.6644708429783,1.257563260164287e-25,9,478.95677924465605,480.39527346230255,One Sample t-test,two.sided
480.53790950552525,1652.9798635869008,5.526585732628074e-26,9,479.8802776142177,481.1955413968329,One Sample t-test,two.sided
482.08170358004736,2193.7010384819027,4.327833467777628e-27,9,481.5845781469654,482.5788290131293,One Sample t-test,two.sided
483.1905721893735,1609.9964187395385,7.005521538312018e-26,9,482.5116557637515,483.8694886149954,One Sample t-test,two.sided
484.5674112646002,1241.765101971751,7.252795086221967e-25,9,483.6846616700833,485.45016085911715,One Sample t-test,two.sided
484.9447793913479,1082.3541716204834,2.4976560049394255e-24,9,483.9312282497476,485.9583305329482,One Sample t-test,two.sided
485.88843893869284,1372.733442605038,2.941618978679868e-25,9,485.0877328596013,486.6891450177843,One Sample t-test,two.sided
486.83594413168134,1112.705408722252,1.9473146209109494e-24,9,485.846194814843,487.82569344851964,One Sample t-test,two.sided
487.7307103264079,1209.2159465118232,9.21138858849234e-25,9,486.8182814727658,488.6431391800501,One Sample t-test,two.sided
488.54989247071796,1736.8038517176674,3.5408584707056833e-26,9,487.91356463349905,489.1862203079369,One Sample t-test,two.sided
489.69562987342505,1065.9170463141368,2.8664613464900004e-24,9,488.6563665643901,490.73489318246,One Sample t-test,two.sided
490.64007599063285,2555.385184944161,1.0958750242076473e-27,9,490.2057363972137,491.0744155840521,One Sample t-test,two.sided
492.133886265749,1458.07079752203,1.709447638928177e-25,9,491.37035393401055,492.89741859748756,One Sample t-test,two.sided
492.79815132942383,1709.3048758379916,4.0877993978198244e-26,9,492.14596406686945,493.45033859197815,One Sample t-test,two.sided
493.9899147886543,2068.6485913711927,7.339840095754213e-27,9,493.4497153421409,494.53011423516756,One Sample t-test,two.sided
495.1477914879473,1633.5344125910453,6.147665766385305e-26,9,494.4620990932695,495.83348388262516,One Sample t-test,two.sided
495.7211855599322,1149.2237618009483,1.4561876746818674e-24,9,494.7453971469708,496.6969739728936,One Sample t-test,two.sided
497.5113734517012,2516.1232965761856,1.2597403375858475e-27,9,497.0640786317062,497.95866827169624,One Sample t-test,two.sided
497.9323846854383,1358.8682410916822,3.2230425154564566e-25,9,497.10345861553435,498.76131075534227,One Sample t-test,two.sided
499.57290244402054,1272.6560675607197,5.8138187374374985e-25,9,498.6849072908841,500.4608975971571,One Sample t-test,two.sided
499.89148641712853,2208.5914291248605,4.0722001075287904e-27,9,499.3794708891735,500.40350194508363,One Sample t-test,two.sided
500.83456345945956,2616.1394978171097,8.869934555329896e-28,9,500.401495384897,501.26763153402214,One Sample t-test,two.sided
502.0004800013819,1546.7447013549108,1.004838844078708e-25,9,501.266290331575,502.7346696711888,One Sample t-test,two.sided
502.54475562736116,1437.9313010201038,1.9374025175179447e-25,9,501.75415094564744,503.3353603090748,One Sample t-test,two.sided
504.1739904300315,1823.3263326927622,2.2860534705412377e-26,9,503.54847387641297,504.7995069836501,One Sample t-test,two.sided
505.2639617403712,2469.043284825442,1.4931721318586807e-27,9,504.8010348661525,505.7268886145899,One Sample t-test,two.sided
506.3374574573539,1252.4610005460115,6.714021594817204e-25,9,505.42292606221986,507.25198885248784,One Sample t-test,two.sided
506.9179991210083,1555.218969309629,9.566218962363714e-26,9,506.1806571741235,507.6553410678931,One Sample t-test,two.sided
508.1242717840697,1503.46936236505,1.2972166521845348e-25,9,507.35973544579684,508.8888081223426,One Sample t-test,two.sided
508.9167926987981,974.5822784276392,6.419296067184495e-24,9,507.73551760960885,510.09806778798736,One Sample t-test,two.sided
510.1607290926821,1923.9911497551461,1.4094149762584422e-26,9,509.5609011009357,510.76055708442846,One Sample t-test,two.sided
510.6039449638269,2222.147473697694,3.853999854721931e-27,9,510.08414761233485,511.1237423153191,One Sample t-test,two.sided
511.4325357088254,2527.1163599737147,1.2112705940305755e-27,9,510.9747250625622,511.8903463550886,One Sample t-test,two.sided
513.2799704907288,1964.7946864919797,1.1668421653190525e-26,9,512.6890079999662,513.8709329814915,One Sample t-test,two.sided
513.6262589319377,1467.0601729158066,1.6174544419630082e-25,9,512.8342646142577,514.4182532496179,One Sample t-test,two.sided
514.8672822485973,1954.7329691588573,1.222023913928284e-26,9,514.2714409092403,515.4631235879544,One Sample t-test,two.sided
516.2577138863503,2354.6959720948853,2.2879913555019082e-27,9,515.76174493785,516.7536828348507,One Sample t-test,two.sided
517.099903596748,1629.0006770511604,6.30337902682274e-26,9,516.3818184128172,517.8179887806789,One Sample t-test,two.sided
518.6376481826842,2197.5666428463055,4.25979826218471e-27,9,518.1037668214283,519.17152954394,One Sample t-test,two.sided
518.5474630429347,2222.6205316990277,3.8466236519974916e-27,9,518.0196915043191,519.0752345815504,One Sample t-test,two.sided
520.0607210570925,1248.6825435079372,6.899096394667957e-25,9,519.1185607847751,521.0028813294098,One Sample t-test,two.sided
520.6156286314575,1665.7149420806456,5.157733928761118e-26,9,519.9085962673831,521.322660995532,One Sample t-test,two.sided
521.2620075360393,3074.090541769265,2.076917505644853e-28,9,520.8784220274083,521.6455930446702,One Sample t-test,two.sided
522.9523343396387,1332.0501376098116,3.856352048290964e-25,9,522.0642293535522,523.8404393257252,One Sample t-test,two.sided
523.8047309593903,2332.2809788263166,2.493676189437713e-27,9,523.2966752685003,524.3127866502804,One Sample t-test,two.sided
525.191798476656,2096.3597296073212,6.511408120148568e-27,9,524.6250701752164,525.7585267780956,One Sample t-test,two.sided
526.1946859932763,2388.721646027948,2.0108428145567045e-27,9,525.6963713068726,526.6930006796799,One Sample t-test,two.sided
527.3880332403546,1511.2711865211386,1.238175509668884e-25,9,526.5986086634757,528.1774578172335,One Sample t-test,two.sided
528.474518437258,2144.193798956697,5.314850246626012e-27,9,527.9169697596054,529.0320671149107,One Sample t-test,two.sided
529.1872092693966,1606.8768007274446,7.128881776176028e-26,9,528.442220832593,529.9321977062002,One Sample t-test,two.sided
530.2114866246515,2341.1368040914635,2.410054049126611e-27,9,529.6991621376033,530.7238111116998,One Sample t-test,two.sided
531.0475059076379,1412.9120272537143,2.268959392379518e-25,9,530.1972669004648,531.8977449148109,One Sample t-test,two.sided
532.2559769077614,3711.811992561138,3.8071144717554785e-29,9,531.9315944570831,532.5803593584396,One Sample t-test,two.sided
532.8500000477171,1267.9259393187388,6.011957534110221e-25,9,531.899321142171,533.8006789532632,One Sample t-test,two.sided
533.7148717008054,2342.4627771878686,2.397803727266938e-27,9,533.1994539397772,534.2302894618335,One Sample t-test,two.sided
534.5995361411688,1995.2043436622585,1.0162027832066811e-26,9,533.9934086666813,535.2056636156561,One Sample t-test,two.sided
536.3639662029271,1484.6442097420586,1.452988166880115e-25,9,535.5467067005824,537.1812257052719,One Sample t-test,two.sided
537.467932641966,1711.5082086982368,4.040680341423519e-26,9,536.7575434498947,538.1783218340372,One Sample t-test,two.sided
537.568762135446,2463.2253295346472,1.5252144801404649e-27,9,537.0750740383075,538.0624502325845,One Sample t-test,two.sided
539.2088695971872,1798.4263098171798,2.587212262973226e-26,9,538.5306237330419,539.8871154613325,One Sample t-test,two.sided
539.0801829365716,1397.4054102462276,2.505883402958539e-25,9,538.2075055530357,539.9528603201076,One Sample t-test,two.sided
541.2884263010243,1105.126994630638,2.0708471850050178e-24,9,540.1804274043853,542.3964251976632,One Sample t-test,two.sided
541.8723293877014,2590.296236586159,9.698923571821706e-28,9,541.3991015174937,542.345557257909,One Sample t-test,two.sided
543.2326272989717,1634.5334464974126,6.113931109878134e-26,9,542.480805681896,543.9844489160474,One Sample t-test,two.sided
544.2395860840495,1221.8190657727564,8.390697039394235e-25,9,543.2319446808114,545.2472274872877,One Sample t-test,two.sided
544.8106397696778,2085.33225174916,6.827941846371978e-27,9,544.2196321304443,545.4016474089112,One Sample t-test,two.sided
546.1270077859737,2518.913788071875,1.2472358290737852e-27,9,545.6365483155818,546.6174672563656,One Sample t-test,two.sided
547.42924534996,1353.5153900711673,3.3395912839667664e-25,9,546.5143159759922,548.3441747239278,One Sample t-test,two.sided
547.9015192188989,1440.315003224554,1.9087355494064571e-25,9,547.0409856943336,548.7620527434642,One Sample t-test,two.sided
549.0804168544122,1436.0452930605545,1.9604232169381407e-25,9,548.2154676749248,549.9453660338996,One Sample t-test,two.sided
550.7773725080067,1304.3635892566415,4.658793153632001e-25,9,549.822159568464,551.7325854475492,One Sample t-test,two.sided
550.6205384073471,1453.5080515066,1.7583538891356798e-25,9,549.7635839559074,551.4774928587868,One Sample t-test,two.sided
551.9782802191116,2566.192223367444,1.0550322670006805e-27,9,551.4916987350994,552.4648617031238,One Sample t-test,two.sided
552.524884571051,2415.3897288360913,1.8196302745702307e-27,9,552.0074119204328,553.0423572216691,One Sample t-test,two.sided
553.9937633769066,2113.745767169216,6.044946954370103e-27,9,553.4008723209273,554.5866544328859,One Sample t-test,two.sided
555.2292819081239,1932.3666106804428,1.3553792315591186e-26,9,554.5792935000643,555.8792703161836,One Sample t-test,two.sided
556.0595445772858,1377.7070135236186,2.847413786627911e-25,9,555.1465100428309,556.9725791117407,One Sample t-test,two.sided
557.1789394765885,1228.8603687376992,7.967781174752197e-25,9,556.1532522944134,558.2046266587637,One Sample t-test,two.sided
557.9934665078135,1860.9707087933964,1.9019994049590352e-26,9,557.3151812929572,558.6717517226699,One Sample t-test,two.sided
558.9961677787662,1770.650508406676,2.9762547056822707e-26,9,558.2820024599109,559.7103330976215,One Sample t-test,two.sided
559.8208194140493,1765.972315249348,3.0479699818363494e-26,9,559.1037058638619,560.5379329642367,One Sample t-test,two.sided
560.7935044825392,1596.1214886731339,7.573054002922539e-26,9,559.9987009215205,561.588308043558,One Sample t-test,two.sided
562.0170106231741,1737.412739954255,3.529705880382721e-26,9,561.2852496679567,562.7487715783914,One Sample t-test,two.sided
563.4764695890791,1570.9569815173684,8.73747041664772e-26,9,562.6650709659812,564.287868212177,One Sample t-test,two.sided
564.0083836981562,2424.472412796577,1.759190576050305e-27,9,563.482134936435,564.5346324598772,One Sample t-test,two.sided
564.5774591828533,1812.1041311620074,2.4166714294893167e-26,9,563.8726636243189,565.2822547413878,One Sample t-test,two.sided
566.101652799844,1849.2827298674483,2.012965495913963e-26,9,565.409162198991,566.7941434006971,One Sample t-test,two.sided
566.938666925629,1487.1510375154814,1.4310931254719735e-25,9,566.0762768025681,567.8010570486899,One Sample t-test,two.sided
567.4170006538084,1504.823897379128,1.2867454920097312e-25,9,566.5640194946454,568.2699818129713,One Sample t-test,two.sided
568.5393714828781,2603.201186064139,9.274678639147481e-28,9,568.0453161565292,569.0334268092271,One Sample t-test,two.sided
569.7471435084128,2523.65237337894,1.2263163962153541e-27,9,569.236432288727,570.2578547280987,One Sample t-test,two.sided
571.4896720857637,2259.5531557887603,3.316382667489551e-27,9,570.9175238042054,572.061820367322,One Sample t-test,two.sided
572.3753558546615,1533.6767368971955,1.0845749310165166e-25,9,571.5311081850546,573.2196035242685,One Sample t-test,two.sided
573.1733730265809,1417.0556879793735,2.209940645410814e-25,9,572.2583714057439,574.0883746474178,One Sample t-test,two.sided
573.959727702184,1558.9295016065823,9.363235987236644e-26,9,573.1268567430795,574.7925986612884,One Sample t-test,two.sided
574.9259810638297,1516.8816203348372,1.197563855528724e-25,9,574.0685819703821,575.7833801572772,One Sample t-test,two.sided
575.526150905085,1386.1467876333134,2.6951286690779337e-25,9,574.5869065074044,576.4653953027657,One Sample t-test,two.sided
577.0416909571452,2396.7712794139356,1.9508717542049907e-27,9,576.4970586821994,577.586323232091,One Sample t-test,two.sided
577.9503597880591,1888.4675265153207,1.6667891185727605e-26,9,577.2580447083559,578.6426748677624,One Sample t-test,two.sided
579.140067246055,1638.282747060298,5.989149509312334e-26,9,578.3403848629407,579.9397496291692,One Sample t-test,two.sided
579.6729398795774,1771.7093657228834,2.9602842089983635e-26,9,578.9328008260741,580.4130789330806,One Sample t-test,two.sided
581.1682865896794,1529.6439969329733,1.1105821719214648e-25,9,580.3088094793608,582.0277636999979,One Sample t-test,two.sided
581.9730997779695,1205.1473203863238,9.495078656312764e-25,9,580.8806900833633,583.0655094725757,One Sample t-test,two.sided
583.0268849901835,1883.6984167544438,1.7051554214125842e-26,9,582.3267206580092,583.7270493223577,One Sample t-test,two.sided
583.4419728811786,2127.894126877751,5.6926850491879905e-27,9,582.8217176620118,584.0622281003455,One Sample t-test,two.sided
584.3315972745299,2034.2130055169357,8.536879037465172e-27,9,583.6817882797792,584.9814062692808,One Sample t-test,two.sided
585.7991117704499,2298.1851898854866,2.8470992657970424e-27,9,585.2224960727749,586.3757274681251,One Sample t-test,two.sided
587.3943994042138,2235.4849935636134,3.651924596753788e-27,9,586.799996645159,587.9888021632686,One Sample t-test,two.sided
587.8603134128623,1634.8803359757237,6.102265745472338e-26,9,587.0469007187044,588.6737261070201,One Sample t-test,two.sided
589.3075423202548,2984.712104368531,2.708613350562223e-28,9,588.8608974743416,589.754187166168,One Sample t-test,two.sided
589.8192126308235,1530.9357474425174,1.1021769726312925e-25,9,588.947677846403,590.6907474152439,One Sample t-test,two.sided
590.8039647878155,1472.5627205320923,1.5638649366187603e-25,9,589.8963692048773,591.7115603707537,One Sample t-test,two.sided
591.9835485523249,1942.7041407521765,1.2918336766451042e-26,9,591.294220827879,592.6728762767709,One Sample t-test,two.sided
593.413604200116,1637.8679730327126,6.002813544188099e-26,9,592.5940052719083,594.2332031283236,One Sample t-test,two.sided
594.1589346725419,1545.9012443896486,1.0097838476388395e-25,9,593.2894865788892,595.0283827661948,One Sample t-test,two.sided
594.5618364090157,1879.3391797478268,1.7410842757965898e-26,9,593.84616340466755,595.2775094133638,One Sample t-test,two.sided
595.8968973937949,2824.8756689298402,4.445030912023376e-28,9,595.4197038487638,596.3740909388259,One Sample t-test,two.sided
597.389406840522,2663.672895010355,7.542938290316208e-28,9,596.8820664954685,597.8967471855755,One Sample t-test,two.sided
597.8893724546587,1975.3949252277203,1.1116839357935038e-26,9,597.2046892507149,598.5740556586024,One Sample t-test,two.sided
598.9136543189984,1903.7561877052674,1.550116960783657e-26,9,598.201989231964,599.6253194060328,One Sample t-test,two.sided
600.2464339051345,1579.9343679945525,8.300667329577397e-26,9,599.3869983504626,601.1058694598064,One Sample t-test,two.sided
601.2656117461314,1610.9779966388605,6.967198624576018e-26,9,600.4213064153363,602.1099170769265,One Sample t-test,two.sided
601.9892047971468,1744.747924383239,3.3983755110644365e-26,9,601.2086942302461,602.7697153640474,One Sample t-test,two.sided
603.1903027248572,1925.180379602569,1.4015986634165572e-26,9,602.4815321191018,603.8990733306127,One Sample t-test,two.sided
604.1750062528033,2396.7573151551087,1.9509740539523845e-27,9,603.6047612766698,604.7452512289369,One Sample t-test,two.sided
605.3390908572462,1281.9985448787425,5.443438393022136e-25,9,604.2709366336906,606.407245080802,One Sample t-test,two.sided
606.247860271522,1536.616632989555,1.0660419390283343e-25,9,605.3553618369084,607.1403587061355,One Sample t-test,two.sided
606.7546336070216,1667.4495987834105,5.1096439676574065e-26,9,605.9314756887992,607.5777915252438,One Sample t-test,two.sided
608.1944699757134,1573.2586273666002,8.623097034649225e-26,9,607.3199592927923,609.0689806586345,One Sample t-test,two.sided
608.0957845615992,1341.648084835189,3.6150508681007666e-25,9,607.0704722980764,609.1210968251221,One Sample t-test,two.sided
609.8763339581872,1807.3847302484182,2.4740613065228975e-26,9,609.1130011191989,610.6396667971756,One Sample t-test,two.sided
611.0283591534151,2351.847588921026,2.313051886566269e-27,9,610.4406330669785,611.6160852398516,One Sample t-test,two.sided
611.6742990019192,1723.512292958043,3.7943376930267e-26,9,610.8714597054195,612.4771382984187,One Sample t-test,two.sided
612.4921248716576,2157.424665678628,5.028594763446099e-27,9,611.8498992266661,613.1343505166491,One Sample t-test,two.sided
613.8142713957005,2021.5144774363894,9.031818775564422e-27,9,613.1273881870151,614.501154604386,One Sample t-test,two.sided
615.3470674962322,1874.1789028798523,1.7847067883962771e-26,9,614.6043359596619,616.0897990328024,One Sample t-test,two.sided
615.3361810013149,3072.452466670609,2.0869045356365643e-28,9,614.883126913585,615.7892350890448,One Sample t-test,two.sided
616.4377643202189,2190.3818327294016,4.3872162333121414e-27,9,615.8011268704648,617.0744017699728,One Sample t-test,two.sided
618.2266971969101,1704.9229131070226,4.1833346067762924e-26,9,617.4064102850823,619.046984108738,One Sample t-test,two.sided
618.9197272302168,1373.6289314350536,2.9244048300826883e-25,9,617.9004609188352,619.9389935415985,One Sample t-test,two.sided
620.3631783376821,2631.3618960058566,8.418666167642114e-28,9,619.829857926855,620.8964987485093,One Sample t-test,two.sided
621.2608150355725,1738.2210483225842,3.514960899077249e-26,9,620.4522932402261,622.0693368309188,One Sample t-test,two.sided
621.9892578866775,2156.7284448511914,5.043223296349653e-27,9,621.3368635352834,622.6416522380716,One Sample t-test,two.sided
622.7685363485972,3579.1143684868357,5.283106882118119e-29,9,622.3749193360562,623.1621533611383,One Sample t-test,two.sided
624.1534023486571,1616.7728330007865,6.745648183436011e-26,9,623.2800990242888,625.0267056730254,One Sample t-test,two.sided
625.1238997456335,2855.249689979938,4.037123475173908e-28,9,624.628626595825,625.6191728954419,One Sample t-test,two.sided
626.5477543211101,2521.9778934981396,1.2336638490313271e-27,9,625.9857551481884,627.1097534940318,One Sample t-test,two.sided
626.4399031408301,2831.470055180943,4.352723495949109e-28,9,625.9394191214566,626.9403871602036,One Sample t-test,two.sided
627.6794139344953,2316.557293995678,2.6502109215717806e-27,9,627.066474429026,628.2923534399646,One Sample t-test,two.sided
628.7039509570518,4093.978483764343,1.576013286714989e-29,9,628.3565560814858,629.0513458326177,One Sample t-test,two.sided
630.2635667266676,2261.491732998558,3.290884683238758e-27,9,629.633117708828,630.8940157445073,One Sample t-test,two.sided
631.0205745121314,3441.0789584197373,7.526927607047771e-29,9,630.6057430799688,631.435405944294,One Sample t-test,two.sided
631.7252356057372,1744.9691727732034,3.3944995017027174e-26,9,630.906274566801,632.5441966446734,One Sample t-test,two.sided
633.087302231065,2050.1489200202095,7.957897631002216e-27,9,632.388746647403,633.7858578147269,One Sample t-test,two.sided
633.9981698926487,1984.4245631110498,1.0669779001576301e-26,9,633.275439722964,634.7209000623334,One Sample t-test,two.sided
634.7586013154646,2467.9719656618977,1.499015787976264e-27,9,634.176777965527,635.3404246654022,One Sample t-test,two.sided
636.4462375205684,2246.9763051287114,3.487235120696378e-27,9,635.805491371329,637.0869836698076,One Sample t-test,two.sided
636.9601148659522,1815.9273283702134,2.3712634207195376e-26,9,636.1666338363153,637.753595895589,One Sample t-test,two.sided
638.081190989884,1634.6513472404856,6.109963510314224e-26,9,637.1981648087467,638.9642171710212,One Sample t-test,two.sided
638.8384625918749,1726.3260097781763,3.739040254468107e-26,9,638.0013362346065,639.6755889491433,One Sample t-test,two.sided
639.6452740470762,2748.2072643555794,5.694077382272262e-28,9,639.1187569400505,640.1717911541019,One Sample t-test,two.sided
640.1293060627789,1908.4107632857842,1.5164207741600824e-26,9,639.3705212546625,640.8880908708953,One Sample t-test,two.sided
642.0358977250091,2370.204420328498,2.1567298614619286e-27,9,641.423129437027,642.6486660129912,One Sample t-test,two.sided
643.3655816381465,1659.488938726212,5.334525153148164e-26,9,642.4885682246569,644.2425950516363,One Sample t-test,two.sided
644.2094410203296,1649.6654562288113,5.627325437121751e-26,9,643.326047968821,645.0928340718383,One Sample t-test,two.sided
645.0779787604331,2521.94532265476,1.233807250818058e-27,9,644.4993509221895,645.6566065986767,One Sample t-test,two.sided
646.1315703441023,2471.720814837671,1.4786775532456484e-27,9,645.540220725978,646.7229199622266,One Sample t-test,two.sided
647.1386287396933,4189.030845365949,1.281881547319924e-29,9,646.7891614432313,647.4880960361555,One Sample t-test,two.sided
647.2003695462954,2283.1949615345943,3.0198181253980242e-27,9,646.5591326057798,647.8416064868109,One Sample t-test,two.sided
649.3322486848887,2635.0498556444563,8.313214747969421e-28,9,648.7748051153668,649.8896922544105,One Sample t-test,two.sided
650.2388121651081,1942.5432350445233,1.29279704599354e-26,9,649.4815871211904,650.9960372090259,One Sample t-test,two.sided
650.7880283054203,2748.355282468236,5.691317987512743e-28,9,650.2523680110306,651.32368859981,One Sample t-test,two.sided
652.2131118019164,1782.8645813500423,2.797696406876167e-26,9,651.385562375018,653.0406612288148,One Sample t-test,two.sided
653.525624471852,2573.490645596701,1.0284071116898084e-27,9,652.9511604942966,654.1000884494075,One Sample t-test,two.sided
653.8782454199704,2306.500616040241,2.7560408551072268e-27,9,653.2369382613301,654.5195525786106,One Sample t-test,two.sided
654.9355474003893,2104.972706979761,6.2755096273023235e-27,9,654.2317059041027,655.6393888966758,One Sample t-test,two.sided
656.7116800397124,2379.301226842316,2.083642225682955e-27,9,656.0873013296376,657.3360587497872,One Sample t-test,two.sided
656.5734632603284,1911.8799415286817,1.4918353897589963e-26,9,655.7965983900217,657.350328130635,One Sample t-test,two.sided
657.4340636553661,2624.5143870580782,8.618424659872205e-28,9,656.8673991388753,658.000728171857,One Sample t-test,two.sided
659.3966416645126,2502.6683807412705,1.322021500444551e-27,9,658.8006143012609,659.9926690277642,One Sample t-test,two.sided
659.8475476953282,2381.316515118104,2.0678255450645694e-27,9,659.2207184406292,660.4743769500271,One Sample t-test,two.sided
660.7614582208784,2071.5579992520807,7.247583557195254e-27,9,660.0399016599928,661.483014781764,One Sample t-test,two.sided
662.3554455120541,1955.8337402439597,1.2158478918286556e-26,9,661.5893517053297,663.1215393187784,One Sample t-test,two.sided
662.8557660357135,1611.1355045463083,6.9610708920278e-26,9,661.9250659705677,663.7864661008591,One Sample t-test,two.sided
663.9873106749827,1803.2717471567637,2.5253135459468613e-26,9,663.1543559895789,664.8202653603865,One Sample t-test,two.sided
665.1672064143193,1636.7933521334264,6.038376531977107e-26,9,664.2479011406954,666.0865116879431,One Sample t-test,two.sided
666.1528037880391,2975.3609370630543,2.7861988754640256e-28,9,665.646329995957,666.6592775801213,One Sample t-test,two.sided
667.4978647807746,1803.5436150069654,2.521889606472215e-26,9,666.6606324214338,668.3350971401155,One Sample t-test,two.sided
667.7748384091219,2043.4898486801194,8.194352466041335e-27,9,667.035607120638,668.5140696976059,One Sample t-test,two.sided
669.238604417698,2714.3931501912507,6.36522712586495e-28,9,668.6808654245466,669.7963434108493,One Sample t-test,two.sided
670.0619862633866,3466.18914120505,7.050163421873651e-29,9,669.6246802018895,670.4992923248839,One Sample t-test,two.sided
670.7310371498403,2599.8476307892324,9.382906775516428e-28,9,670.1474264020293,671.3146478976513,One Sample t-test,two.sided
672.501557957709,1807.2008284449407,2.4763280805702308e-26,9,671.6597565417391,673.3433593736789,One Sample t-test,two.sided
672.7826977782212,1391.427560695269,2.60445680971476e-25,9,671.6889001262433,673.876495430199,One Sample t-test,two.sided
674.084279478396,2292.8841940482657,2.9068907183770787e-27,9,673.4192286288546,674.7493303279373,One Sample t-test,two.sided
675.394774344493,1704.997993809652,4.181676960547679e-26,9,674.4986740956675,676.2908745933187,One Sample t-test,two.sided
676.1307804584583,2326.164446167114,2.5533135756100385e-27,9,675.4732542502305,676.788306666686,One Sample t-test,two.sided
676.7618370871999,2708.2085192787995,6.497252603809406e-28,9,676.1965402770107,677.327133897389,One Sample t-test,two.sided
677.1646662124838,2502.548033056379,1.3225937946134102e-27,9,676.5525489304847,677.7767834944827,One Sample t-test,two.sided
678.8882415657976,2309.324638993446,2.7258561289208878e-27,9,678.2232194755873,679.5532636560079,One Sample t-test,two.sided
679.86546766799,3405.4552950928933,8.26595051849206e-29,9,679.4138503645297,680.3170849714502,One Sample t-test,two.sided
681.1565588187246,2229.5375764181495,3.740541244667393e-27,9,680.4654364959539,681.8476811414954,One Sample t-test,two.sided
682.1692055942104,2371.3628921603495,2.1472658213767543e-27,9,681.5184515658932,682.8199596225277,One Sample t-test,two.sided
683.0774637222255,2745.8909099308025,5.737453729670575e-28,9,682.5147215638547,683.6402058805963,One Sample t-test,two.sided
684.0487938792244,2288.2428860213927,2.960388373251441e-27,9,683.3725431681523,684.7250445902964,One Sample t-test,two.sided
685.0753810170844,6327.095099788459,3.133510628372696e-31,9,684.8304426755892,685.3203193585795,One Sample t-test,two.sided
686.0792813756148,3535.339318564583,5.901869769809889e-29,9,685.6402799048192,686.5182828464103,One Sample t-test,two.sided
687.2025890472772,2616.0081135090027,8.873944644828298e-28,9,686.6083400267643,687.7968380677903,One Sample t-test,two.sided
688.2849580963104,1889.2303928989277,1.660741500552765e-26,9,687.460808350543,689.109107842078,One Sample t-test,two.sided
688.7709039547622,1833.584261952067,2.1734928774049727e-26,9,687.9211431522509,689.6206647572734,One Sample t-test,two.sided
689.8042421854702,1916.646941664793,1.4587719173352567e-26,9,688.990088272474,690.6183960984664,One Sample t-test,two.sided
691.2926998680846,2182.7358640490056,4.527482876534032e-27,9,690.5762537060208,692.0091460301483,One Sample t-test,two.sided
692.1630384470978,1625.079661926603,6.441587059049231e-26,9,691.1995277885551,693.1265491056406,One Sample t-test,two.sided
693.3358561170108,2218.1723516327925,3.9166069649975404e-27,9,692.6287718942788,694.0429403397428,One Sample t-test,two.sided
693.0274747039475,2250.5276182942807,3.4380212119502506e-27,9,692.3308660273094,693.7240833805856,One Sample t-test,two.sided
695.3314178272094,3967.4031992995,2.090801305637971e-29,9,694.9349496921748,695.7278859622439,One Sample t-test,two.sided
695.9124693242813,2414.001313825558,1.829071017703106e-27,9,695.2603307491504,696.5646078994124,One Sample t-test,two.sided
696.6131800041146,1922.308988488646,1.420553957170256e-26,9,695.7934114319014,697.4329485763278,One Sample t-test,two.sided
697.6339747902491,2286.3862593084655,2.982094210503705e-27,9,696.943733722425,698.3242158580731,One Sample t-test,two.sided
699.0997150606813,2822.452554126271,4.479494144210992e-28,9,698.5393961899096,699.660033931453,One Sample t-test,two.sided
700.4199449920964,3695.9697208135253,3.9565259567885534e-29,9,699.9912455937739,700.8486443904187,One Sample t-test,two.sided
700.9902392446186,3023.3773434718573,2.412336532313276e-28,9,700.4657429907246,701.5147354985126,One Sample t-test,two.sided
701.689989754851,2810.7851399584983,4.649646841185694e-28,9,701.1252603439038,702.2547191657982,One Sample t-test,two.sided
702.5827831277519,2240.876888442823,3.573597780220575e-27,9,701.8735283340111,703.2920379214928,One Sample t-test,two.sided
703.3063885410086,1904.735799947654,1.5429566449989856e-26,9,702.4711075616079,704.1416695204093,One Sample t-test,two.sided
704.9286513300464,4019.6927936567427,1.8583780722833276e-29,9,704.531939571281,705.3253630888117,One Sample t-test,two.sided
706.4470343888063,2404.761776584399,1.893300389040821e-27,9,705.7824803217294,707.1115884558832,One Sample t-test,two.sided
706.8855061445208,2543.5611063822894,1.142585687868038e-27,9,706.2568260994491,707.5141861895926,One Sample t-test,two.sided
708.5239993381489,2565.9007337430808,1.0561114331508716e-27,9,707.8993482676535,709.1486504086441,One Sample t-test,two.sided
708.5709690384286,2591.616393965779,9.65454883936708e-28,9,707.9524751530321,709.1894629238252,One Sample t-test,two.sided
710.0651163248373,2809.5648230545703,4.667854337822765e-28,9,709.4933982865964,710.6368343630782,One Sample t-test,two.sided
711.1333514236186,1986.410671520324,1.057414890091235e-26,9,710.3235010599994,711.9432017872377,One Sample t-test,two.sided
712.382873811733,2541.0706343626694,1.1527037841686478e-27,9,711.748683640529,713.0170639829371,One Sample t-test,two.sided
713.1503127241441,2834.7535790841703,4.307556978460125e-28,9,712.581212785446,713.719412662842,One Sample t-test,two.sided
